DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|48|5
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|23|17
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|36|16
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|19|319
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|33|18
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|24|25
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|53|3
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|39|8
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|27|20
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|70|1
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|46|5
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|18|110
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|35|8
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|37|10
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|42|8
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|30|14
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|47|4
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|54|1
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|52|2
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|20|71
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|38|12
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|55|2
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|51|1
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|41|6
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|26|20
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|43|8
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|50|1
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|28|16
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|31|16
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|21|28
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|49|5
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|40|11
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|34|14
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|25|21
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|32|15
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|63|1
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|45|3
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|22|19
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|61|1
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|44|8
2023-02|02|WOJ. DOLNOŒL¥SKIE|K|29|22
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|23|17
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|25|13
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|20|57
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|21|29
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|34|5
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|48|3
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|31|11
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|33|12
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|35|10
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|50|2
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|26|18
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|36|10
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|17|5
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|47|3
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|16|2
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|19|388
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|28|15
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|41|6
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|39|11
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|44|5
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|43|4
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|45|3
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|42|2
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|49|3
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|67|1
2023-02|02|WOJ. DOLNOŒL¥SKIE|M|40|4
